"","sampProp","sampN","diagNMI","ageNMI","sexNMI","diagProp","ageProp","sexProp","diagAgree","ageAgree","sexAgree"
"1",0.1,26,1.9451683517757e-06,0.013584489507792,0.00242519830110774,0.723214285714286,0.625228937728938,0.515567765567766,0.600274725274725,0.617673992673993,0.541208791208791
"2",0.1,26,0.000223287414422594,0.00593911804485749,0.00584486317515049,0.711538461538461,0.643315018315018,0.4878663003663,0.597985347985348,0.597985347985348,0.562728937728938
"3",0.1,26,0.000734142821429165,0.00833621199212904,0.00178041796154471,0.700778388278388,0.613782051282051,0.496108058608059,0.562728937728938,0.595695970695971,0.533424908424908
"4",0.1,26,0.000268288571258809,0.00899831525880083,0.00207000808450686,0.711538461538461,0.632326007326007,0.495421245421245,0.598901098901099,0.605311355311355,0.537545787545788
"5",0.1,26,6.03473286273518e-06,0.015651148829442,0.00131481770131669,0.700778388278388,0.60279304029304,0.503663003663004,0.581959706959707,0.618589743589744,0.529304029304029
"6",0.1,26,2.22780679286605e-06,0.00790089287320446,0.00127810719492944,0.689102564102564,0.620879120879121,0.475961538461538,0.57051282051282,0.597069597069597,0.530677655677656
"7",0.1,26,0.00346519446477715,0.00300694344355976,0.00354377537266726,0.721611721611722,0.617673992673993,0.467032967032967,0.562271062271062,0.566849816849817,0.547619047619048
"8",0.1,26,0.000768810552520319,0.00779895879467467,0.000834039511379296,0.710851648351648,0.588141025641026,0.475274725274725,0.606684981684982,0.585622710622711,0.52014652014652
"9",0.1,26,0.00249622218459319,0.0073541379980394,2.47535002979592e-05,0.699175824175824,0.606227106227106,0.44757326007326,0.546703296703297,0.587912087912088,0.508699633699634
"10",0.1,26,0.000142242440119581,0.00344483704100578,8.72741890425337e-05,0.699175824175824,0.595238095238095,0.455128205128205,0.586996336996337,0.564102564102564,0.51007326007326
"11",0.1,26,0.000105684107291117,0.00230206385367141,0.00435074248513175,0.736721611721612,0.628205128205128,0.512362637362637,0.618131868131868,0.567765567765568,0.554945054945055
"12",0.1,26,2.58867791795844e-05,0.0110715873944654,0.0058516552139986,0.725961538461539,0.598672161172161,0.520604395604396,0.60485347985348,0.602106227106227,0.564102564102564
"13",0.1,26,0.000175202184383348,0.00610803292890913,1.66863350126408e-05,0.714285714285714,0.616758241758242,0.49290293040293,0.598901098901099,0.586996336996337,0.502289377289377
"14",0.1,26,3.56667400780536e-05,0.0113335485167668,0.0062850810637674,0.714285714285714,0.605769230769231,0.500457875457875,0.594322344322344,0.605311355311355,0.565018315018315
"15",0.1,26,0.000160766759543715,0.0151704422763817,0.00262815470973332,0.724358974358974,0.591117216117216,0.472069597069597,0.592490842490842,0.613553113553114,0.539377289377289
"16",0.1,26,7.50762561649124e-05,0.00517420522216909,0.00355531283824811,0.72481684981685,0.609432234432234,0.501831501831502,0.606227106227106,0.575091575091575,0.549450549450549
"17",0.1,26,0.00230823148811935,0.00242113922713352,5.82349841771823e-06,0.714056776556777,0.579899267399267,0.51007326007326,0.622252747252747,0.551739926739927,0.501831501831502
"18",0.1,26,7.37299793483989e-06,0.0112974016466823,0.0034665712231872,0.702380952380952,0.597985347985348,0.482371794871795,0.583333333333333,0.59981684981685,0.548992673992674
"19",0.1,26,0.000289925267653269,0.00440543919200807,0.00394119068593749,0.702380952380952,0.586996336996337,0.48992673992674,0.57051282051282,0.566849816849817,0.552197802197802
"20",0.1,26,0.000430669791382052,0.00474752067864502,0.000135169412488253,0.712454212454212,0.572344322344322,0.461538461538462,0.603479853479853,0.565934065934066,0.51007326007326
"21",0.1,26,0.000377865386208481,0.00717568796812977,0.00103061145118645,0.727564102564103,0.582875457875458,0.506868131868132,0.591575091575092,0.580586080586081,0.526556776556777
"22",0.1,26,0.00162719296551411,0.0106634505354379,0.00233631185447955,0.737179487179487,0.633470695970696,0.493818681318681,0.636446886446886,0.612179487179487,0.539835164835165
"23",0.1,26,0.00128292751429825,0.00468571220723782,0.000856759284579885,0.726419413919414,0.603937728937729,0.50206043956044,0.624084249084249,0.575091575091575,0.523351648351648
"24",0.1,26,3.91989067217065e-05,0.00389215067665156,0.000298342556788085,0.71474358974359,0.62202380952381,0.474358974358974,0.586996336996337,0.577380952380952,0.515567765567766
"25",0.1,26,1.11028996483569e-05,0.00753412592709557,0.000116418528165213,0.71474358974359,0.611034798534799,0.481913919413919,0.588827838827839,0.592032967032967,0.509615384615385
"26",0.1,26,0.00200672220592333,0.0114303612955321,0.00330649176538622,0.72481684981685,0.596382783882784,0.453525641025641,0.628205128205128,0.602106227106227,0.549908424908425
"27",0.1,26,8.12890223283277e-05,0.0140515294876344,0.00187608467356879,0.73992673992674,0.606913919413919,0.498855311355311,0.60989010989011,0.61492673992674,0.53525641025641
"28",0.1,26,0.000241506495233074,0.00939901424640906,5.24181956028981e-07,0.728021978021978,0.588141025641026,0.488324175824176,0.594322344322344,0.591117216117216,0.499542124542125
"29",0.1,26,0.000369783581918631,0.0030009320619309,0.00365318725015234,0.715430402930403,0.645833333333333,0.510989010989011,0.580128205128205,0.582875457875458,0.5503663003663
"30",0.1,26,1.10900543840108e-05,0.00387946996790202,1.27397513622169e-05,0.70467032967033,0.616300366300366,0.519230769230769,0.581501831501832,0.574175824175824,0.503663003663004
"31",0.1,26,0.000324614798921064,0.008578509334832,0.00016141795991348,0.692994505494505,0.634386446886447,0.491529304029304,0.586538461538462,0.605769230769231,0.509615384615385
"32",0.1,26,0.000473924824145525,0.00582290782561862,0.00349387917177187,0.692994505494505,0.623397435897436,0.499084249084249,0.559981684981685,0.588369963369963,0.548534798534799
"33",0.1,26,8.33302984563338e-05,0.0086089102241827,0.00280955138847278,0.703067765567766,0.608745421245421,0.470695970695971,0.576465201465201,0.593864468864469,0.541208791208791
"34",0.1,26,0.00121905879952635,0.00963564599020187,0.00607305455743744,0.718177655677656,0.619276556776557,0.516025641025641,0.572802197802198,0.603021978021978,0.565018315018315
"35",0.1,26,0.000836500489363501,0.0108306571541131,0.00195515371960808,0.706272893772894,0.600503663003663,0.505494505494505,0.566391941391941,0.598443223443223,0.536630036630037
"36",0.1,26,0.000267892499448594,0.0115941745013241,9.18661204319023e-07,0.718635531135531,0.624542124542125,0.497481684981685,0.60485347985348,0.612637362637363,0.498626373626374
"37",0.1,26,0.000115566639360936,0.00500694736265142,0.00379154386129466,0.731913919413919,0.613324175824176,0.51007326007326,0.614010989010989,0.576465201465201,0.551282051282051
"38",0.1,26,0.000151949753588739,0.0104693655720432,0.0109804490143888,0.721153846153846,0.583791208791209,0.518315018315018,0.605311355311355,0.595238095238095,0.586996336996337
"39",0.1,26,4.29643859533628e-05,0.00633082831903573,0.0007248001038783,0.709478021978022,0.601877289377289,0.490613553113553,0.591117216117216,0.581043956043956,0.521520146520147
"40",0.1,26,0.000634378785815384,0.00517422449433523,0.000983849164499395,0.709478021978022,0.590888278388278,0.498168498168498,0.570970695970696,0.572802197802198,0.525641025641026
"41",0.1,26,0.00185417705517191,0.00982690120252266,0.00153632459013317,0.719551282051282,0.576236263736264,0.46978021978022,0.623168498168498,0.591117216117216,0.53021978021978
"42",0.1,26,0.000523826080345932,0.0109156703637459,0.00362309972459043,0.734661172161172,0.586767399267399,0.51510989010989,0.596611721611722,0.597527472527473,0.5503663003663
"43",0.1,26,1.28250357319375e-06,0.00617573271204026,0.00158211312782043,0.72275641025641,0.567994505494505,0.504578754578755,0.598443223443223,0.572802197802198,0.532967032967033
"44",0.1,26,0.00208359450586366,0.00645647504361166,0.00215281977670579,0.735119047619048,0.592032967032967,0.496565934065934,0.637820512820513,0.57967032967033,0.538003663003663
"45",0.1,26,0.000613285371160719,0.00458199204963159,0.000924030529878823,0.713369963369963,0.604395604395604,0.513736263736264,0.606227106227106,0.572344322344322,0.525641025641026
"46",0.1,26,0.00147901150598291,0.0086731956579941,0.00148571367957264,0.728937728937729,0.612408424908425,0.503663003663004,0.628205128205128,0.592948717948718,0.532051282051282
"47",0.1,26,0.00161532568254152,0.0159033475498484,0.00027316625358263,0.718177655677656,0.582875457875458,0.511904761904762,0.620421245421245,0.613553113553114,0.513736263736264
"48",0.1,26,4.05908058822191e-05,0.0100564027330107,0.00592695737209644,0.706501831501831,0.600961538461538,0.484203296703297,0.580586080586081,0.596611721611722,0.563644688644689
"49",0.1,26,6.08174798757235e-05,0.0096131909812088,0.00865784883823968,0.706501831501831,0.589972527472527,0.491758241758242,0.57967032967033,0.592948717948718,0.576923076923077
"50",0.1,26,0.000115023202504059,0.00656399632782047,7.97579979014885e-05,0.716575091575092,0.575320512820513,0.463369963369963,0.586996336996337,0.576465201465201,0.507326007326007
"51",0.1,26,0.00120761114836913,0.00764043154619699,0.001574165460123,0.731684981684982,0.585851648351648,0.508699633699634,0.628205128205128,0.583791208791209,0.532967032967033
"52",0.1,26,5.16440704153853e-06,0.00676430415403561,0.00148538687222539,0.71978021978022,0.567078754578755,0.498168498168498,0.597985347985348,0.575549450549451,0.532051282051282
"53",0.1,26,0.00078859639904497,0.00280317667491458,0.000255002473443242,0.732142857142857,0.591117216117216,0.490155677655678,0.624542124542125,0.557692307692308,0.486721611721612
"54",0.1,26,0.000107220399474011,0.00389235587656402,0.00453704956244028,0.710393772893773,0.603479853479853,0.507326007326007,0.59478021978022,0.567765567765568,0.555860805860806
"55",0.1,26,2.7506174460276e-06,0.00559918961695189,0.00214277513056871,0.726877289377289,0.570970695970696,0.506410256410256,0.603937728937729,0.57051282051282,0.538461538461538
"56",0.1,26,1.1025164139148e-05,0.012442333220186,0.00265775967582704,0.730311355311355,0.62706043956044,0.496108058608059,0.608058608058608,0.61492673992674,0.542582417582418
"57",0.1,26,0.000149986982960736,0.0181562719780043,0.00792579715678748,0.719551282051282,0.597527472527473,0.504349816849817,0.603937728937729,0.624542124542125,0.572802197802198
"58",0.1,26,0.000569581767120681,0.00813753338052577,0.00109466009997585,0.707875457875458,0.615613553113553,0.476648351648352,0.57051282051282,0.595695970695971,0.528388278388278
"59",0.1,26,3.17270262365114e-07,0.0189073387143105,0.00214199236040271,0.707875457875458,0.604624542124542,0.484203296703297,0.586080586080586,0.628663003663004,0.538919413919414
"60",0.1,26,1.25975818000273e-05,0.0151045385263673,0.00301759621291272,0.717948717948718,0.589972527472527,0.455815018315018,0.597069597069597,0.613095238095238,0.547161172161172
"61",0.1,26,0.000631870533598153,0.01801314064204,0.00690929699534351,0.733058608058608,0.600503663003663,0.501144688644689,0.623626373626374,0.625,0.568223443223443
"62",0.1,26,0.000114547541854047,0.00751841554777061,0.00066278534396042,0.721153846153846,0.581730769230769,0.490613553113553,0.604395604395604,0.581959706959707,0.521520146520147
"63",0.1,26,0.000344396548335886,0.0108493648359983,0.00060688990916181,0.733516483516484,0.605769230769231,0.482600732600733,0.597985347985348,0.603479853479853,0.521062271062271
"64",0.1,26,0.000300265761356689,0.00516270128362888,0.00257430800477675,0.711767399267399,0.618131868131868,0.499771062271062,0.578296703296703,0.582417582417582,0.541666666666667
