"","sampProp","sampN","diagNMI","ageNMI","sexNMI","diagProp","ageProp","sexProp","diagAgree","ageAgree","sexAgree"
"1",0.4,104,0.00827766774140596,0.0953694304990484,0.148391191015977,0.179487179487179,0.416895604395604,0.251602564102564,0.740842490842491,0.745879120879121,0.832875457875458
"2",0.4,104,0.00434203597861553,0.132213014374033,0.126054872469493,0.153617216117216,0.404990842490842,0.229395604395604,0.763278388278388,0.783424908424908,0.830586080586081
"3",0.4,104,0.00598724335109375,0.138196102365197,0.126699255285563,0.186584249084249,0.420787545787546,0.251144688644689,0.728479853479853,0.785714285714286,0.819139194139194
"4",0.4,104,0.00436546472630609,0.118969945879371,0.15715577928869,0.199862637362637,0.406822344322344,0.236263736263736,0.703754578754579,0.771520146520147,0.846153846153846
"5",0.4,104,0.00833976185947956,0.0943319979142956,0.119721204618763,0.23282967032967,0.422619047619048,0.25801282051282,0.690934065934066,0.744505494505495,0.812728937728938
"6",0.4,104,0.0068209286027635,0.0948426266008504,0.0915634831234444,0.206959706959707,0.410714285714286,0.235805860805861,0.706043956043956,0.747252747252747,0.802197802197802
"7",0.4,104,0.00600481915916141,0.0773295873995192,0.116053136844732,0.173534798534799,0.403617216117216,0.211309523809524,0.742673992673993,0.728479853479853,0.831043956043956
"8",0.4,104,0.0168320177713505,0.129431710981661,0.124474184509696,0.206501831501831,0.419413919413919,0.233058608058608,0.735347985347985,0.778388278388278,0.81959706959707
"9",0.4,104,0.0148743553594596,0.0960580830859349,0.0930291427665563,0.180631868131868,0.407509157509158,0.210851648351648,0.75503663003663,0.749084249084249,0.81547619047619
"10",0.4,104,0.0121738638729179,0.10077229156969,0.141923638985789,0.226877289377289,0.409340659340659,0.21771978021978,0.705586080586081,0.753663003663004,0.842032967032967
"11",0.4,104,0.00811316255133819,0.111869569377788,0.121767033990656,0.188644688644689,0.405906593406593,0.228250915750916,0.728937728937729,0.76510989010989,0.828296703296703
"12",0.4,104,0.00949749252252624,0.140466484392824,0.127072427528447,0.221611721611722,0.421703296703297,0.25,0.705128205128205,0.787545787545788,0.81959706959707
"13",0.4,104,0.00245423782267991,0.148356970109468,0.0970413045670384,0.195741758241758,0.409798534798535,0.22779304029304,0.70467032967033,0.795787545787546,0.810897435897436
"14",0.4,104,0.0133115617424762,0.129473128267441,0.118455224828677,0.241987179487179,0.411630036630037,0.234661172161172,0.697344322344322,0.78021978021978,0.822802197802198
"15",0.4,104,0.00459222723516067,0.11172563947571,0.120834786795489,0.215659340659341,0.408424908424908,0.20970695970696,0.695054945054945,0.764652014652015,0.835164835164835
"16",0.4,104,0.0136320892395431,0.139640481423809,0.107662465406906,0.172619047619048,0.403159340659341,0.228021978021978,0.76007326007326,0.789835164835165,0.818681318681319
"17",0.4,104,0.0141297950428641,0.142730688165594,0.129072742461063,0.205586080586081,0.418956043956044,0.249771062271062,0.730769230769231,0.789377289377289,0.820970695970696
"18",0.4,104,0.0234780368569425,0.138620447247732,0.108615033319558,0.179716117216117,0.407051282051282,0.227564102564103,0.769688644688645,0.788461538461538,0.81959706959707
"19",0.4,104,0.0142788031335369,0.10992360499749,0.111139310844702,0.225961538461538,0.408882783882784,0.234432234432234,0.711080586080586,0.762820512820513,0.817765567765568
"20",0.4,104,0.00676832901076584,0.10652183693746,0.0892607088762742,0.1996336996337,0.405677655677656,0.209478021978022,0.718864468864469,0.76007326007326,0.813644688644689
"21",0.4,104,0.0131638518824627,0.142227297336281,0.10464221082766,0.21474358974359,0.407967032967033,0.226419413919414,0.71978021978022,0.791208791208791,0.817307692307692
"22",0.4,104,0.00905512040950573,0.0855872126387709,0.111115031824033,0.189331501831502,0.404304029304029,0.231227106227106,0.730311355311355,0.738095238095238,0.81959706959707
