"","sampProp","sampN","diagNMI","ageNMI","sexNMI","diagProp","ageProp","sexProp","diagAgree","ageAgree","sexAgree"
"1",0.5,129,0.0107656845315979,0.165272074099954,0.200264010455796,0.154075091575092,0.379807692307692,0.220238095238095,0.777014652014652,0.809981684981685,0.873626373626374
"2",0.5,129,0.0124365359083332,0.156723578204145,0.221256140717318,0.155906593406593,0.364239926739927,0.23282967032967,0.777930402930403,0.809065934065934,0.877747252747253
"3",0.5,129,0.0116789674811898,0.151495834356104,0.176018503236548,0.154304029304029,0.386904761904762,0.230540293040293,0.778388278388278,0.8003663003663,0.857600732600733
"4",0.5,129,0.0385170730915415,0.174100384538155,0.235800430266204,0.13209706959707,0.371794871794872,0.226877289377289,0.831043956043956,0.818681318681319,0.885989010989011
"5",0.5,129,0.00842400317623994,0.170624631903393,0.17753654403415,0.130494505494506,0.394459706959707,0.224587912087912,0.799450549450549,0.813644688644689,0.861263736263736
"6",0.5,129,0.0150175035487549,0.155354137268819,0.199276429538909,0.132326007326007,0.378891941391941,0.237179487179487,0.806776556776557,0.80540293040293,0.867216117216117
"7",0.5,129,0.00910909917646781,0.15157288442728,0.180910117995479,0.154532967032967,0.365842490842491,0.228021978021978,0.773351648351648,0.804945054945055,0.861721611721612
"8",0.5,129,0.0103026581203578,0.141326468172431,0.181446997304199,0.152930402930403,0.388507326007326,0.225732600732601,0.777472527472527,0.792582417582418,0.862637362637363
"9",0.5,129,0.0232310079380041,0.137815661185045,0.169343770173343,0.154761904761905,0.37293956043956,0.238324175824176,0.794871794871795,0.793498168498168,0.852106227106227
"10",0.5,129,0.0111038395949838,0.153695389443474,0.177296496249819,0.130952380952381,0.380494505494505,0.232371794871795,0.803113553113553,0.804029304029304,0.858516483516483
"11",0.5,129,0.00569141451053705,0.131809149909188,0.18855636509747,0.165064102564103,0.374313186813187,0.211538461538462,0.753205128205128,0.787087912087912,0.870879120879121
"12",0.5,129,0.0400726334260554,0.164909098687591,0.172114433732523,0.163461538461538,0.396978021978022,0.209249084249084,0.804945054945055,0.80952380952381,0.864468864468865
"13",0.5,129,0.0179469501055976,0.142150844709641,0.173017836554327,0.16529304029304,0.381410256410256,0.221840659340659,0.776556776556777,0.794871794871795,0.857600732600733
"14",0.5,129,0.0158964952850723,0.165045086579099,0.190790154326117,0.141483516483516,0.388965201465201,0.215888278388278,0.795787545787546,0.810897435897436,0.869505494505495
"15",0.5,129,0.0195365246611914,0.141747094348403,0.169745149154405,0.163919413919414,0.38301282051282,0.217032967032967,0.78021978021978,0.794413919413919,0.858974358974359
"16",0.5,129,0.0278038068947619,0.199399652379372,0.207402505628811,0.153846153846154,0.370192307692308,0.231913919413919,0.801282051282051,0.83470695970696,0.872252747252747
"17",0.5,129,0.0144380437229639,0.17947714650367,0.169663914449114,0.15224358974359,0.392857142857143,0.229624542124542,0.78525641025641,0.81959706959707,0.85485347985348
"18",0.5,129,0.0169686987158071,0.150448408854609,0.190728516657265,0.154075091575092,0.377289377289377,0.242216117216117,0.787087912087912,0.802197802197802,0.861721611721612
"19",0.5,129,0.0392287602199456,0.174922289210049,0.181297304132951,0.130265567765568,0.384844322344322,0.236263736263736,0.833791208791209,0.818223443223443,0.858974358974359
"20",0.5,129,0.0205213991892838,0.153839302911819,0.206202720520474,0.152701465201465,0.378891941391941,0.237408424908425,0.793498168498168,0.80448717948718,0.870421245421245
"21",0.5,129,0.00264474284625656,0.168093453713752,0.145610480392771,0.163232600732601,0.387362637362637,0.220924908424908,0.745879120879121,0.813186813186813,0.843864468864469
